year,month,day,hour,half,equsid
2016,10,23,0,0,"{2, 3, 4}"
2016,10,23,0,1,"{2, 3, 4}"
2016,10,23,1,0,"{2, 3, 4}"
2016,10,23,1,1,"{2, 3, 4}"
2016,10,23,2,0,"{2, 3, 4}"
2016,10,23,2,1,"{2, 3, 4}"
2016,10,23,3,0,"{2, 3, 4}"
2016,10,23,3,1,"{2, 3, 4}"
2016,10,23,4,0,"{2, 3, 4}"
2016,10,23,4,1,"{2, 3, 4}"
2016,10,23,5,0,"{2, 3, 4}"
2016,10,23,5,1,"{2, 3, 4}"
2016,10,23,6,0,"{2, 3, 4}"
2016,10,23,6,1,"{2, 3, 4}"
2016,10,23,7,0,"{2, 3, 4}"
2016,10,23,7,1,"{2, 3, 4}"
2016,10,23,8,0,"{2, 3, 4}"
2016,10,23,8,1,"{2, 3, 4}"
2016,10,23,9,0,"{2, 3, 4}"
2016,10,23,9,1,"{2, 3, 4}"
2016,10,23,10,0,"{2, 3, 4}"
2016,10,23,10,1,"{2, 3, 4}"
2016,10,23,11,0,"{2, 3, 4}"
2016,10,23,11,1,"{2, 3, 4}"
2016,10,23,12,0,"{2, 3, 4}"
2016,10,23,12,1,"{2, 3, 4}"
2016,10,23,13,0,"{2, 3, 4}"
2016,10,23,13,1,"{2, 3, 4}"
2016,10,23,14,0,"{2, 3, 4}"
2016,10,23,14,1,"{2, 3, 4}"
2016,10,23,15,0,"{2, 3, 4}"
2016,10,23,15,1,"{2, 3, 4}"
2016,10,23,16,0,"{2, 3, 4}"
2016,10,23,16,1,"{2, 3, 4}"
2016,10,23,17,0,"{2, 3, 4}"
2016,10,23,17,1,"{2, 3, 4}"
2016,10,23,18,0,"{2, 3, 4}"
2016,10,23,18,1,"{2, 3, 4}"
2016,10,23,19,0,"{2, 3, 4}"
2016,10,23,19,1,"{2, 3, 4}"
2016,10,23,20,0,"{2, 3, 4}"
2016,10,23,20,1,"{2, 3, 4}"
2016,10,23,21,0,"{2, 3, 4}"
2016,10,23,21,1,"{2, 3, 4}"
2016,10,23,22,0,"{2, 3, 4}"
2016,10,23,22,1,"{2, 3, 4}"
2016,10,23,23,0,"{2, 3, 4}"
2016,10,23,23,1,"{2, 3, 4}"
2016,10,24,0,0,"{2, 3, 4}"
2016,10,24,0,1,"{2, 3, 4}"
2016,10,24,1,0,"{2, 3, 4}"
2016,10,24,1,1,"{2, 3, 4}"
2016,10,24,2,0,"{2, 3, 4}"
2016,10,24,2,1,"{2, 3, 4}"
2016,10,24,3,0,"{2, 3, 4}"
2016,10,24,3,1,"{2, 3, 4}"
2016,10,24,4,0,"{2, 3, 4}"
2016,10,24,4,1,"{2, 3, 4}"
2016,10,24,5,0,"{2, 3, 4}"
2016,10,24,5,1,"{2, 3, 4}"
2016,10,24,6,0,"{2, 3, 4}"
2016,10,24,6,1,"{2, 3, 4}"
2016,10,24,7,0,"{2, 3, 4}"
2016,10,24,7,1,"{2, 3, 4}"
2016,10,24,8,0,"{2, 3, 4}"
2016,10,24,8,1,"{2, 3, 4}"
2016,10,24,9,0,"{2, 3, 4}"
2016,10,24,9,1,"{2, 3, 4}"
2016,10,24,10,0,"{2, 3, 4}"
2016,10,24,10,1,"{2, 3, 4}"
2016,10,24,11,0,"{2, 3, 4}"
2016,10,24,11,1,"{2, 3, 4}"
2016,10,24,12,0,"{2, 3, 4}"
2016,10,24,12,1,"{2, 3, 4}"
2016,10,24,13,0,"{2, 3, 4}"
2016,10,24,13,1,"{2, 3, 4}"
2016,10,24,14,0,"{2, 3, 4}"
2016,10,24,14,1,"{2, 3, 4}"
2016,10,24,15,0,"{2, 3, 4}"
2016,10,24,15,1,"{2, 3, 4}"
2016,10,24,16,0,"{2, 3, 4}"
2016,10,24,16,1,"{2, 3, 4}"
2016,10,24,17,0,"{2, 3, 4}"
2016,10,24,17,1,"{2, 3, 4}"
2016,10,24,18,0,"{2, 3, 4}"
2016,10,24,18,1,"{2, 3, 4}"
2016,10,24,19,0,"{2, 3, 4}"
2016,10,24,19,1,"{2, 3, 4}"
2016,10,24,20,0,"{2, 3, 4}"
2016,10,24,20,1,"{2, 3, 4}"
2016,10,24,21,0,"{2, 3, 4}"
2016,10,24,21,1,"{2, 3, 4}"
2016,10,24,22,0,"{2, 3, 4}"
2016,10,24,22,1,"{2, 3, 4}"
2016,10,24,23,0,"{2, 3, 4}"
2016,10,24,23,1,"{2, 3, 4}"
2016,10,25,0,0,"{2, 3, 4}"
2016,10,25,0,1,"{2, 3, 4}"
2016,10,25,1,0,"{2, 3, 4}"
2016,10,25,1,1,"{2, 3, 4}"
2016,10,25,2,0,"{2, 3, 4}"
2016,10,25,2,1,"{2, 3, 4}"
2016,10,25,3,0,"{2, 3, 4}"
2016,10,25,3,1,"{2, 3, 4}"
2016,10,25,4,0,"{2, 3, 4}"
2016,10,25,4,1,"{2, 3, 4}"
2016,10,25,5,0,"{2, 3, 4}"
2016,10,25,5,1,"{2, 3, 4}"
2016,10,25,6,0,"{2, 3, 4}"
2016,10,25,6,1,"{2, 3, 4}"
2016,10,25,7,0,"{2, 3, 4}"
2016,10,25,7,1,"{2, 3, 4}"
2016,10,25,8,0,"{2, 3, 4}"
2016,10,25,8,1,"{2, 3, 4}"
2016,10,25,9,0,"{2, 3, 4}"
2016,10,25,9,1,"{2, 3, 4}"
2016,10,25,10,0,"{2, 3, 4}"
2016,10,25,10,1,"{2, 3, 4}"
2016,10,25,11,0,"{2, 3, 4}"
2016,10,25,11,1,"{2, 3, 4}"
2016,10,25,12,0,"{2, 3, 4}"
2016,10,25,12,1,"{2, 3, 4}"
2016,10,25,13,0,"{2, 3, 4}"
2016,10,25,13,1,"{2, 3, 4}"
2016,10,25,14,0,"{2, 3, 4}"
2016,10,25,14,1,"{2, 3, 4}"
2016,10,25,15,0,"{2, 3, 4}"
2016,10,25,15,1,"{2, 3, 4}"
2016,10,25,16,0,"{2, 3, 4}"
2016,10,25,16,1,"{2, 3, 4}"
2016,10,25,17,0,"{2, 3, 4}"
2016,10,25,17,1,"{2, 3, 4}"
2016,10,25,18,0,"{2, 3, 4}"
2016,10,25,18,1,"{2, 3, 4}"
2016,10,25,19,0,"{2, 3, 4}"
2016,10,25,19,1,"{2, 3, 4}"
2016,10,25,20,0,"{2, 3, 4}"
2016,10,25,20,1,"{2, 3, 4}"
2016,10,25,21,0,"{2, 3, 4}"
2016,10,25,21,1,"{2, 3, 4}"
2016,10,25,22,0,"{2, 3, 4}"
2016,10,25,22,1,"{2, 3, 4}"
2016,10,25,23,0,"{2, 3, 4}"
2016,10,25,23,1,"{2, 3, 4}"
2016,10,26,0,0,"{2, 3, 4}"
2016,10,26,0,1,"{2, 3, 4}"
2016,10,26,1,0,"{2, 3, 4}"
2016,10,26,1,1,"{2, 3, 4}"
2016,10,26,2,0,"{2, 3, 4}"
2016,10,26,2,1,"{2, 3, 4}"
2016,10,26,3,0,"{2, 3, 4}"
2016,10,26,3,1,"{2, 3, 4}"
2016,10,26,4,0,"{2, 3, 4}"
2016,10,26,4,1,"{2, 3, 4}"
2016,10,26,5,0,"{2, 3, 4}"
2016,10,26,5,1,"{2, 3, 4}"
2016,10,26,6,0,"{2, 3, 4}"
2016,10,26,6,1,"{2, 3, 4}"
2016,10,26,7,0,"{2, 3, 4}"
2016,10,26,7,1,"{2, 3, 4}"
2016,10,26,8,0,"{2, 3, 4}"
2016,10,26,8,1,"{2, 3, 4}"
2016,10,26,9,0,"{2, 3, 4}"
2016,10,26,9,1,"{2, 3, 4}"
2016,10,26,10,0,"{2, 3, 4}"
2016,10,26,10,1,"{2, 3, 4}"
2016,10,26,11,0,"{2, 3, 4}"
2016,10,26,11,1,"{2, 3, 4}"
2016,10,26,12,0,"{2, 3, 4}"
2016,10,26,12,1,"{2, 3, 4}"
2016,10,26,13,0,"{2, 3, 4}"
2016,10,26,13,1,"{2, 3, 4}"
2016,10,26,14,0,"{2, 3, 4}"
2016,10,26,14,1,"{2, 3, 4}"
2016,10,26,15,0,"{2, 3, 4}"
2016,10,26,15,1,"{2, 3, 4}"
2016,10,26,16,0,"{2, 3, 4}"
2016,10,26,16,1,"{2, 3, 4}"
2016,10,26,17,0,"{2, 3, 4}"
2016,10,26,17,1,"{2, 3, 4}"
2016,10,26,18,0,"{2, 3, 4}"
2016,10,26,18,1,"{2, 3, 4}"
2016,10,26,19,0,"{2, 3, 4}"
2016,10,26,19,1,"{2, 3, 4}"
2016,10,26,20,0,"{2, 3, 4}"
2016,10,26,20,1,"{2, 3, 4}"
2016,10,26,21,0,"{2, 3, 4}"
2016,10,26,21,1,"{2, 3, 4}"
2016,10,26,22,0,"{2, 3, 4}"
2016,10,26,22,1,"{2, 3, 4}"
2016,10,26,23,0,"{2, 3, 4}"
2016,10,26,23,1,"{2, 3, 4}"
2016,10,27,0,0,"{2, 3, 4}"
2016,10,27,0,1,"{2, 3, 4}"
2016,10,27,1,0,"{2, 3, 4}"
2016,10,27,1,1,"{2, 3, 4}"
2016,10,27,2,0,"{2, 3, 4}"
2016,10,27,2,1,"{2, 3, 4}"
2016,10,27,3,0,"{2, 3, 4}"
2016,10,27,3,1,"{2, 3, 4}"
2016,10,27,4,0,"{2, 3, 4}"
2016,10,27,4,1,"{2, 3, 4}"
2016,10,27,5,0,"{2, 3, 4}"
2016,10,27,5,1,"{2, 3, 4}"
2016,10,27,6,0,"{2, 3, 4}"
2016,10,27,6,1,"{2, 3, 4}"
2016,10,27,7,0,"{2, 3, 4}"
2016,10,27,7,1,"{2, 3, 4}"
2016,10,27,8,0,"{2, 3, 4}"
2016,10,27,8,1,"{2, 3, 4}"
2016,10,27,9,0,"{2, 3, 4}"
2016,10,27,9,1,"{2, 3, 4}"
2016,10,27,10,0,"{2, 3, 4}"
2016,10,27,10,1,"{2, 3, 4}"
2016,10,27,11,0,"{2, 3, 4}"
2016,10,27,11,1,"{2, 3, 4}"
2016,10,27,12,0,"{2, 3, 4}"
2016,10,27,12,1,"{2, 3, 4}"
2016,10,27,13,0,"{2, 3, 4}"
2016,10,27,13,1,"{2, 3, 4}"
2016,10,27,14,0,"{2, 3, 4}"
2016,10,27,14,1,"{2, 3, 4}"
2016,10,27,15,0,"{2, 3, 4}"
2016,10,27,15,1,"{2, 3, 4}"
2016,10,27,16,0,"{2, 3, 4}"
2016,10,27,16,1,"{2, 3, 4}"
2016,10,27,17,0,"{2, 3, 4}"
2016,10,27,17,1,"{2, 3, 4}"
2016,10,27,18,0,"{2, 3, 4}"
2016,10,27,18,1,"{2, 3, 4}"
2016,10,27,19,0,"{2, 3, 4}"
2016,10,27,19,1,"{2, 3, 4}"
2016,10,27,20,0,"{2, 3, 4}"
2016,10,27,20,1,"{2, 3, 4}"
2016,10,27,21,0,"{2, 3, 4}"
2016,10,27,21,1,"{2, 3, 4}"
2016,10,27,22,0,"{2, 3, 4}"
2016,10,27,22,1,"{2, 3, 4}"
2016,10,27,23,0,"{2, 3, 4}"
2016,10,27,23,1,"{2, 3, 4}"
2016,10,28,0,0,"{2, 3, 4}"
2016,10,28,0,1,"{2, 3, 4}"
2016,10,28,1,0,"{2, 3, 4}"
2016,10,28,1,1,"{2, 3, 4}"
2016,10,28,2,0,"{2, 3, 4}"
2016,10,28,2,1,"{2, 3, 4}"
2016,10,28,3,0,"{2, 3, 4}"
2016,10,28,3,1,"{2, 3, 4}"
2016,10,28,4,0,"{2, 3, 4}"
2016,10,28,4,1,"{2, 3, 4}"
2016,10,28,5,0,"{2, 3, 4}"
2016,10,28,5,1,"{2, 3, 4}"
2016,10,28,6,0,"{2, 3, 4}"
2016,10,28,6,1,"{2, 3, 4}"
2016,10,28,7,0,"{2, 3, 4}"
2016,10,28,7,1,"{2, 3, 4}"
2016,10,31,17,0,"{2, 3, 4}"
2016,10,31,17,1,"{2, 3, 4}"
2016,10,31,18,0,"{2, 3, 4}"
2016,10,31,18,1,"{2, 3, 4}"
2016,10,31,19,0,"{2, 3, 4}"
2016,10,31,19,1,"{2, 3, 4}"
2016,10,31,20,0,"{2, 3, 4}"
2016,10,31,20,1,"{2, 3, 4}"
2016,10,31,21,0,"{2, 3, 4}"
2016,10,31,21,1,"{2, 3, 4}"
2016,10,31,22,0,"{2, 3, 4}"
2016,10,31,22,1,"{2, 3, 4}"
2016,10,31,23,0,"{2, 3, 4}"
2016,10,31,23,1,"{2, 3, 4}"
2016,11,1,0,0,"{2, 3, 4}"
2016,11,1,0,1,"{2, 3, 4}"
2016,11,1,1,0,"{2, 3, 4}"
2016,11,1,1,1,"{2, 3, 4}"
2016,11,1,2,0,"{2, 3, 4}"
2016,11,1,2,1,"{2, 3, 4}"
2016,11,1,3,0,"{2, 3, 4}"
2016,11,1,3,1,"{2, 3, 4}"
2016,11,1,4,0,"{2, 3, 4}"
2016,11,1,4,1,"{2, 3, 4}"
2016,11,1,5,0,"{2, 3, 4}"
2016,11,1,5,1,"{2, 3, 4}"
2016,11,1,6,0,"{2, 3, 4}"
2016,11,1,6,1,"{2, 3, 4}"
2016,11,1,7,0,"{2, 3, 4}"
2016,11,1,7,1,"{2, 3, 4}"
2016,11,1,8,0,"{2, 3, 4}"
2016,11,1,8,1,"{2, 3, 4}"
2016,11,1,9,0,"{2, 3, 4}"
2016,11,1,9,1,"{2, 3, 4}"
2016,11,1,10,0,"{2, 3, 4}"
2016,11,1,12,0,"{2, 3, 4}"
2016,11,1,12,1,"{2, 3, 4}"
2016,11,1,13,0,"{2, 3, 4}"
2016,11,4,11,1,"{2, 3, 4}"
2016,11,4,12,0,"{2, 3, 4}"
2016,11,4,12,1,"{2, 3, 4}"
2016,11,4,13,0,"{2, 3, 4}"
2016,11,4,14,1,"{2, 3, 4}"
2016,11,4,15,0,"{2, 3, 4}"
2016,11,4,15,1,"{2, 3, 4}"
2016,11,4,17,0,"{2, 3, 4}"
2016,11,4,17,1,"{2, 3, 4}"
2016,11,4,18,0,"{2, 3, 4}"
2016,11,4,18,1,"{2, 3, 4}"
2016,11,4,19,0,"{2, 3, 4}"
2016,11,4,19,1,"{2, 3, 4}"
2016,11,7,18,0,"{2, 3, 4}"
2016,11,7,18,1,"{2, 3, 4}"
2016,11,7,19,0,"{2, 3, 4}"
2016,11,7,19,1,"{2, 3, 4}"
2016,11,7,20,0,"{2, 3, 4}"
2016,11,7,20,1,"{2, 3, 4}"
2016,11,7,21,0,"{2, 3, 4}"
2016,11,7,21,1,"{2, 3, 4}"
2016,11,7,22,0,"{2, 3, 4}"
2016,11,7,22,1,"{2, 3, 4}"
2016,11,7,23,0,"{2, 3, 4}"
2016,11,7,23,1,"{2, 3, 4}"
2016,11,8,0,0,"{2, 3, 4}"
2016,11,8,0,1,"{2, 3, 4}"
2016,11,8,1,0,"{2, 3, 4}"
2016,11,8,1,1,"{2, 3, 4}"
2016,11,8,2,0,"{2, 3, 4}"
2016,11,8,2,1,"{2, 3, 4}"
2016,11,8,3,0,"{2, 3, 4}"
2016,11,8,3,1,"{2, 3, 4}"
2016,11,8,4,0,"{2, 3, 4}"
2016,11,8,4,1,"{2, 3, 4}"
2016,11,8,5,0,"{2, 3, 4}"
2016,11,8,5,1,"{2, 3, 4}"
2016,11,8,6,0,"{2, 3, 4}"
2016,11,8,6,1,"{2, 3, 4}"
2016,11,8,7,0,"{2, 3, 4}"
2016,11,8,7,1,"{2, 3, 4}"
2016,11,8,8,0,"{2, 3, 4}"
2016,11,8,8,1,"{2, 3, 4}"
2016,11,8,18,0,"{2, 3, 4}"
2016,11,8,18,1,"{2, 3, 4}"
2016,11,8,19,0,"{2, 3, 4}"
2016,11,8,19,1,"{2, 3, 4}"
2016,11,8,20,0,"{2, 3, 4}"
2016,11,8,20,1,"{2, 3, 4}"
2016,11,8,21,0,"{2, 3, 4}"
2016,11,8,21,1,"{2, 3, 4}"
2016,11,8,22,0,"{2, 3, 4}"
2016,11,8,22,1,"{2, 3, 4}"
2016,11,8,23,0,"{2, 3, 4}"
2016,11,8,23,1,"{2, 3, 4}"
2016,11,9,0,0,"{2, 3, 4}"
2016,11,9,0,1,"{2, 3, 4}"
2016,11,9,1,0,"{2, 3, 4}"
2016,11,9,1,1,"{2, 3, 4}"
2016,11,9,2,0,"{2, 3, 4}"
2016,11,9,2,1,"{2, 3, 4}"
2016,11,9,3,0,"{2, 3, 4}"
2016,11,9,3,1,"{2, 3, 4}"
2016,11,9,4,0,"{2, 3, 4}"
2016,11,9,4,1,"{2, 3, 4}"
2016,11,9,5,0,"{2, 3, 4}"
2016,11,9,5,1,"{2, 3, 4}"
2016,11,9,6,0,"{2, 3, 4}"
2016,11,9,6,1,"{2, 3, 4}"
2016,11,9,7,0,"{2, 3, 4}"
2016,11,9,7,1,"{2, 3, 4}"
2016,11,12,17,1,"{2, 3, 4}"
2016,11,12,18,0,"{2, 3, 4}"
2016,11,12,18,1,"{2, 3, 4}"
2016,11,12,19,0,"{2, 3, 4}"
2016,11,12,19,1,"{2, 3, 4}"
2016,11,12,20,0,"{2, 3, 4}"
2016,11,12,20,1,"{2, 3, 4}"
2016,11,12,21,0,"{2, 3, 4}"
2016,11,12,21,1,"{2, 3, 4}"
2016,11,12,22,0,"{2, 3, 4}"
2016,11,12,22,1,"{2, 3, 4}"
2016,11,12,23,0,"{2, 3, 4}"
2016,11,12,23,1,"{2, 3, 4}"
2016,11,13,0,0,"{2, 3, 4}"
2016,11,13,0,1,"{2, 3, 4}"
2016,11,13,1,0,"{2, 3, 4}"
2016,11,13,1,1,"{2, 3, 4}"
2016,11,13,2,0,"{2, 3, 4}"
2016,11,13,2,1,"{2, 3, 4}"
2016,11,13,3,0,"{2, 3, 4}"
2016,11,13,3,1,"{2, 3, 4}"
2016,11,13,4,0,"{2, 3, 4}"
2016,11,13,4,1,"{2, 3, 4}"
2016,11,13,5,0,"{2, 3, 4}"
2016,11,13,5,1,"{2, 3, 4}"
2016,11,13,6,0,"{2, 3, 4}"
2016,11,13,6,1,"{2, 3, 4}"
2016,11,13,7,0,"{2, 3, 4}"
2016,11,13,7,1,"{2, 3, 4}"
2016,11,13,8,0,"{2, 3, 4}"
2016,11,13,8,1,"{2, 3, 4}"
2016,11,13,9,0,"{2, 3, 4}"
2016,11,13,9,1,"{2, 3, 4}"
2016,11,13,10,0,"{2, 3, 4}"
2016,11,13,10,1,"{2, 3, 4}"
2016,11,13,11,0,"{2, 3, 4}"
2016,11,13,11,1,"{2, 3, 4}"
2016,11,13,12,0,"{2, 3, 4}"
2016,11,13,12,1,"{2, 3, 4}"
2016,11,13,13,0,"{2, 3, 4}"
2016,11,13,13,1,"{2, 3, 4}"
2016,11,13,14,0,"{2, 3, 4}"
2016,11,13,14,1,"{2, 3, 4}"
2016,11,13,15,0,"{2, 3, 4}"
2016,11,13,15,1,"{2, 3, 4}"
2016,11,13,16,0,"{2, 3, 4}"
2016,11,13,16,1,"{2, 3, 4}"
2016,11,13,17,0,"{2, 3, 4}"
2016,11,13,17,1,"{2, 3, 4}"
2016,11,13,18,0,"{2, 3, 4}"
2016,11,13,18,1,"{2, 3, 4}"
2016,11,13,19,0,"{2, 3, 4}"
2016,11,13,19,1,"{2, 3, 4}"
2016,11,13,20,0,"{2, 3, 4}"
2016,11,13,20,1,"{2, 3, 4}"
2016,11,13,21,0,"{2, 3, 4}"
2016,11,13,21,1,"{2, 3, 4}"
2016,11,13,22,0,"{2, 3, 4}"
2016,11,13,22,1,"{2, 3, 4}"
2016,11,13,23,0,"{2, 3, 4}"
2016,11,13,23,1,"{2, 3, 4}"
2016,11,14,0,0,"{2, 3, 4}"
2016,11,14,0,1,"{2, 3, 4}"
2016,11,14,1,0,"{2, 3, 4}"
2016,11,14,1,1,"{2, 3, 4}"
2016,11,14,2,0,"{2, 3, 4}"
2016,11,14,2,1,"{2, 3, 4}"
2016,11,14,3,0,"{2, 3, 4}"
2016,11,14,3,1,"{2, 3, 4}"
2016,11,14,4,0,"{2, 3, 4}"
2016,11,14,4,1,"{2, 3, 4}"
2016,11,14,5,0,"{2, 3, 4}"
2016,11,14,5,1,"{2, 3, 4}"
2016,11,14,6,0,"{2, 3, 4}"
2016,11,14,6,1,"{2, 3, 4}"
2016,11,14,7,0,"{2, 3, 4}"
2016,11,14,7,1,"{2, 3, 4}"
2016,11,14,8,0,"{2, 3, 4}"
2016,11,14,8,1,"{2, 3, 4}"
2016,11,14,9,0,"{2, 3, 4}"
2016,11,14,9,1,"{2, 3, 4}"
2016,11,15,9,1,"{2, 3, 4}"
2016,11,15,10,0,"{2, 3, 4}"
2016,11,15,10,1,"{2, 3, 4}"
2016,11,15,11,0,"{2, 3, 4}"
2016,11,15,11,1,"{2, 3, 4}"
2016,11,15,12,0,"{2, 3, 4}"
2016,11,15,12,1,"{2, 3, 4}"
2016,11,15,13,0,"{2, 3, 4}"
2016,11,15,13,1,"{2, 3, 4}"
2016,11,15,14,0,"{2, 3, 4}"
2016,11,17,13,1,"{2, 3}"
2016,11,17,14,0,"{2, 3, 4}"
2016,11,17,14,1,"{2, 3, 4}"
2016,11,17,15,0,"{2, 3, 4}"
2016,11,17,15,1,"{2, 3, 4}"
2016,11,17,16,1,"{2, 3, 4}"
2016,11,17,17,0,"{2, 3, 4}"
2016,11,17,17,1,"{2, 3, 4}"
2016,11,17,18,0,"{2, 3, 4}"
2016,11,17,18,1,"{2, 3, 4}"
2016,11,17,19,0,"{2, 3, 4}"
2016,11,17,19,1,"{2, 3, 4}"
2016,11,17,20,0,"{2, 3, 4}"
2016,11,17,20,1,"{2, 3, 4}"
2016,11,17,21,0,"{2, 3, 4}"
2016,11,17,21,1,"{2, 3, 4}"
2016,11,17,22,0,"{2, 3, 4}"
2016,11,17,22,1,"{2, 3, 4}"
2016,11,17,23,0,"{2, 3, 4}"
2016,11,17,23,1,"{2, 3, 4}"
2016,11,18,0,0,"{2, 3, 4}"
2016,11,18,0,1,"{2, 3, 4}"
2016,11,18,1,0,"{2, 3, 4}"
2016,11,18,1,1,"{2, 3, 4}"
2016,11,18,2,0,"{2, 3, 4}"
2016,11,18,2,1,"{2, 3, 4}"
2016,11,18,3,0,"{2, 3, 4}"
2016,11,18,3,1,"{2, 3, 4}"
2016,11,18,4,0,"{2, 3, 4}"
2016,11,18,4,1,"{2, 3, 4}"
2016,11,18,5,0,"{2, 3, 4}"
2016,11,18,5,1,"{2, 3, 4}"
2016,11,18,6,0,"{2, 3, 4}"
2016,11,18,6,1,"{2, 3, 4}"
2016,11,18,7,0,"{2, 3, 4}"
2016,11,18,7,1,"{2, 3, 4}"
2016,11,18,8,0,"{2, 3, 4}"
2016,11,18,8,1,"{2, 3, 4}"
2016,11,18,9,0,"{2, 3, 4}"
2016,11,18,9,1,"{2, 3, 4}"
2016,11,18,10,0,"{2, 3, 4}"
2016,11,18,10,1,"{2, 3, 4}"
2016,11,18,11,0,"{2, 3, 4}"
2016,11,18,12,0,"{2, 3, 4}"
2016,11,18,12,1,"{2, 3, 4}"
2016,11,18,13,0,"{2, 3, 4}"
2016,11,19,16,0,"{2, 3, 4}"
2016,11,19,16,1,"{2, 3, 4}"
2016,11,19,17,0,"{2, 3, 4}"
2016,11,19,17,1,"{2, 3, 4}"
2016,11,19,18,0,"{2, 3, 4}"
2016,11,19,18,1,"{2, 3, 4}"
2016,11,19,19,0,"{2, 3, 4}"
2016,11,19,19,1,"{2, 3, 4}"
2016,11,19,20,0,"{2, 3, 4}"
2016,11,19,20,1,"{2, 3, 4}"
2016,11,19,21,0,"{2, 3, 4}"
2016,11,19,21,1,"{2, 3, 4}"
2016,11,19,22,0,"{2, 3, 4}"
2016,11,19,22,1,"{2, 3, 4}"
2016,11,19,23,0,"{2, 3, 4}"
2016,11,19,23,1,"{2, 3, 4}"
2016,11,20,0,0,"{2, 3, 4}"
2016,11,20,0,1,"{2, 3, 4}"
2016,11,20,1,0,"{2, 3, 4}"
2016,11,20,1,1,"{2, 3, 4}"
2016,11,20,2,0,"{2, 3, 4}"
2016,11,20,2,1,"{2, 3, 4}"
2016,11,20,3,0,"{2, 3, 4}"
2016,11,20,3,1,"{2, 3, 4}"
2016,11,20,4,0,"{2, 3, 4}"
2016,11,20,4,1,"{2, 3, 4}"
2016,11,20,5,0,"{2, 3, 4}"
2016,11,20,5,1,"{2, 3, 4}"
2016,11,20,6,0,"{2, 3, 4}"
2016,11,20,6,1,"{2, 3, 4}"
2016,11,20,7,0,"{2, 3, 4}"
2016,11,20,7,1,"{2, 3, 4}"
2016,11,20,8,0,"{2, 3, 4}"
2016,11,20,8,1,"{2, 3, 4}"
2016,11,20,9,0,"{2, 3, 4}"
2016,11,20,9,1,"{2, 3, 4}"
2016,11,20,10,0,"{2, 3, 4}"
2016,11,20,10,1,"{2, 3, 4}"
2016,11,20,11,0,"{2, 3, 4}"
2016,11,20,11,1,"{2, 3, 4}"
2016,11,20,12,0,"{2, 3, 4}"
2016,11,20,12,1,"{2, 3, 4}"
2016,11,20,13,0,"{2, 3, 4}"
2016,11,20,13,1,"{2, 3, 4}"
2016,11,20,14,0,"{2, 3, 4}"
2016,11,20,14,1,"{2, 3, 4}"
2016,11,20,15,0,"{2, 3, 4}"
2016,11,20,15,1,"{2, 3, 4}"
2016,11,20,16,0,"{2, 3, 4}"
2016,11,20,16,1,"{2, 3, 4}"
2016,11,20,17,0,"{2, 3, 4}"
2016,11,20,17,1,"{2, 3, 4}"
2016,11,20,18,0,"{2, 3, 4}"
2016,11,20,18,1,"{2, 3, 4}"
2016,11,20,19,0,"{2, 3, 4}"
2016,11,20,19,1,"{2, 3, 4}"
2016,11,20,20,0,"{2, 3, 4}"
2016,11,20,20,1,"{2, 3, 4}"
2016,11,20,21,0,"{2, 3, 4}"
2016,11,20,21,1,"{2, 3, 4}"
2016,11,20,22,0,"{2, 3, 4}"
2016,11,20,22,1,"{2, 3, 4}"
2016,11,20,23,0,"{2, 3, 4}"
2016,11,20,23,1,"{2, 3, 4}"
2016,11,21,0,0,"{2, 3, 4}"
2016,11,21,0,1,"{2, 3, 4}"
2016,11,21,1,0,"{2, 3, 4}"
2016,11,21,1,1,"{2, 3, 4}"
2016,11,21,2,0,"{2, 3, 4}"
2016,11,21,2,1,"{2, 3, 4}"
2016,11,21,3,0,"{2, 3, 4}"
2016,11,21,3,1,"{2, 3, 4}"
2016,11,21,4,0,"{2, 3, 4}"
2016,11,21,4,1,"{2, 3, 4}"
2016,11,21,5,0,"{2, 3, 4}"
2016,11,21,5,1,"{2, 3, 4}"
2016,11,21,6,0,"{2, 3, 4}"
2016,11,21,6,1,"{2, 3, 4}"
2016,11,21,7,0,"{2, 3, 4}"
2016,11,21,7,1,"{2, 3, 4}"
2016,11,21,8,0,"{2, 3, 4}"
2016,11,21,8,1,"{2, 3, 4}"
2016,11,21,9,0,"{2, 3, 4}"
2016,11,21,9,1,"{2, 3, 4}"
2016,11,21,10,0,"{2, 3, 4}"
2016,11,21,10,1,"{2, 3, 4}"
2016,11,21,12,0,"{2, 3, 4}"
2016,11,21,12,1,"{2, 3, 4}"
2016,11,21,13,0,"{2, 3, 4}"
2016,11,21,17,1,"{2, 3, 4}"
2016,11,21,18,0,"{2, 3, 4}"
2016,11,21,18,1,"{2, 3, 4}"
2016,11,21,19,0,"{2, 3, 4}"
2016,11,21,19,1,"{2, 3, 4}"
2016,11,21,20,0,"{2, 3, 4}"
2016,11,21,20,1,"{2, 3, 4}"
2016,11,21,21,0,"{2, 3, 4}"
2016,11,21,21,1,"{2, 3, 4}"
2016,11,21,22,0,"{2, 3, 4}"
2016,11,21,22,1,"{2, 3, 4}"
2016,11,21,23,0,"{2, 3, 4}"
2016,11,21,23,1,"{2, 3, 4}"
2016,11,22,0,0,"{2, 3, 4}"
2016,11,22,0,1,"{2, 3, 4}"
2016,11,22,1,0,"{2, 3, 4}"
2016,11,22,1,1,"{2, 3, 4}"
